x	y	z	w	concentration
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	30
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	31
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	32
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999972	0.00752065	34
-1.87683	3.46481	0.999973	0.00734612	34
-1.87687	3.46481	0.999999	0.00141207	34
-1.87683	3.46481	0.999993	-0.00364938	34
-1.87683	3.46481	0.999963	-0.00862347	34
-1.87696	3.4648	0.999828	-0.0185709	33
-1.87683	3.46481	0.999537	-0.0304355	33
-1.87687	3.46481	0.999064	-0.0432549	33
-1.87704	3.46479	0.998552	-0.0538016	33
-1.87708	3.46479	0.997436	-0.0715687	33
-1.87742	3.46473	0.99598	-0.0895739	33
-1.87742	3.46473	0.99482	-0.101648	33
-1.8773	3.46476	0.992843	-0.119428	33
-1.87763	3.46468	0.991628	-0.129126	33
-1.87783	3.46462	0.990307	-0.138898	33
-1.87775	3.46465	0.98807	-0.154005	32
-1.87941	3.46409	0.9861	-0.166151	32
-1.88214	3.46311	0.983432	-0.181276	32
-1.88555	3.46176	0.980292	-0.197556	32
-1.88894	3.46026	0.975557	-0.219746	32
-1.88948	3.45386	0.969662	-0.24445	32
-1.88952	3.45384	0.96333	-0.26832	32
-1.89167	3.45245	0.954764	-0.297363	32
-1.89416	3.45066	0.9464	-0.322998	32
-1.89456	3.45033	0.935232	-0.354035	32
-1.89474	3.45015	0.922037	-0.387102	32
-1.8976	3.44699	0.907673	-0.419679	32
-1.9046	3.43818	0.890457	-0.455068	32
-1.90979	3.43154	0.883228	-0.468943	32
-1.92737	3.40442	0.869997	-0.493056	32
-1.94042	3.38075	-0.845992	0.533196	32
-1.95226	3.35368	-0.823368	0.567508	32
-1.9639	3.31238	-0.806305	0.5915	32
-1.97521	3.27074	-0.794969	0.60665	32
-1.98359	3.23943	-0.789431	0.61384	32
-1.99322	3.19925	-0.775962	0.630779	32
-2.00218	3.15698	-0.751312	0.659947	32
-2.00666	3.11533	-0.731957	0.681351	32
-2.00871	3.07821	-0.71698	0.697094	32
-2.00879	3.04505	-0.702028	0.712149	32
-2.00366	2.99798	-0.693571	0.720389	32
-2.00187	2.95593	-0.688208	0.725513	32
-2.00021	2.92088	-0.686306	0.727313	32
-2.00057	2.89804	-0.685805	0.727785	32
-1.999	2.87348	-0.682113	0.731247	32
-1.99729	2.84954	-0.680835	0.732437	31
-1.99605	2.83278	-0.67962	0.733564	31
-1.99718	2.81997	-0.671962	0.740586	31
-1.99683	2.80573	-0.665734	0.746189	31
-1.9951	2.79078	-0.665017	0.746828	31
-1.99356	2.77764	-0.664561	0.747234	31
-1.99201	2.76464	-0.662341	0.749202	31
-1.99003	2.7489	-0.660771	0.750588	31
-1.98777	2.73122	-0.660181	0.751107	31
-1.98519	2.71186	-0.656766	0.754095	31
-1.98197	2.6891	-0.654459	0.756097	31
-1.97843	2.66522	-0.651419	0.758718	31
-1.98039	2.64986	-0.643774	0.765216	31
-1.97659	2.62996	-0.624682	0.78088	31
-1.97248	2.6124	-0.619078	0.78533	31
-1.96812	2.59454	-0.614407	0.78899	31
-1.96314	2.57606	-0.596348	0.802726	31
-1.95859	2.56144	-0.589955	0.807436	31
-1.95417	2.54794	-0.578482	0.815695	31
-1.94937	2.53517	-0.554609	0.832111	31
-1.94398	2.52291	-0.536325	0.844012	37
-1.93857	2.51156	-0.528495	0.848936	37
-1.93295	2.50078	-0.502021	0.864855	37
-1.92896	2.49417	-0.473532	0.880777	37
-1.92558	2.48931	-0.450781	0.892634	37
-1.92209	2.48473	-0.432461	0.901653	37
-1.91787	2.48058	-0.408169	0.912906	37
-1.91436	2.47756	-0.390745	0.920499	37
-1.91258	2.47573	-0.387207	0.921993	37
-1.91192	2.47506	-0.388896	0.921282	37
-1.91186	2.475	-0.397642	0.917541	38
-1.91175	2.47497	-0.409977	0.912096	38
-1.91043	2.47812	-0.429198	0.903211	38
-1.91064	2.47838	-0.440749	0.897631	38
-1.91052	2.47821	-0.454716	0.890636	38
-1.91035	2.47797	-0.471037	0.882113	38
-1.90988	2.47781	-0.490924	0.871203	38
-1.9098	2.4778	-0.506008	0.862529	38
-1.9098	2.4778	-0.517254	0.855832	38
-1.90975	2.47768	-0.530486	0.847694	38
-1.90976	2.47772	-0.539186	0.842187	37
-1.90969	2.47757	-0.551912	0.833903	37
-1.90966	2.47749	-0.559168	0.829055	37
-1.90966	2.47749	-0.564078	0.825722	37
-1.90948	2.47701	-0.573266	0.81937	37
-1.90944	2.47689	-0.583729	0.811948	37
-1.90852	2.47207	-0.592032	0.805914	37
-1.90753	2.46717	-0.599027	0.800729	37
-1.90746	2.46693	-0.605714	0.795682	37
-1.90752	2.46713	-0.617589	0.786501	37
-1.90751	2.46709	-0.624701	0.780864	36
-1.9074	2.46659	-0.633857	0.77345	36
-1.90737	2.46642	-0.640984	0.767554	36
-1.90737	2.46642	-0.650844	0.759211	36
-1.90731	2.466	-0.660595	0.750742	36
-1.90589	2.46865	-0.668242	0.743944	36
-1.9048	2.47105	-0.67779	0.735255	36
-1.90478	2.47075	-0.68818	0.72554	36
-1.90477	2.4705	-0.690582	0.723254	36
-1.90476	2.47046	-0.690835	0.723013	36
-1.90476	2.47046	-0.690708	0.723133	36
-1.90476	2.47046	-0.690645	0.723194	36
-1.90476	2.47046	-0.690645	0.723194	36
-1.90476	2.47046	-0.690645	0.723194	36
-1.90476	2.47046	-0.690645	0.723194	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	37
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	36
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47326	-0.689868	0.723935	35
-1.90057	2.47313	-0.689868	0.723935	35
-1.90055	2.47266	-0.688414	0.725318	35
-1.90054	2.47253	-0.685624	0.727956	35
-1.90049	2.47177	-0.685624	0.727956	35
-1.9001	2.46521	-0.685878	0.727717	35
-1.89962	2.45725	-0.685687	0.727896	35
-1.89938	2.45317	-0.686322	0.727298	35
-1.89935	2.45265	-0.689552	0.724236	35
-1.89934	2.45236	-0.691131	0.72273	35
-1.89937	2.45317	-0.696472	0.717584	35
-1.89936	2.45295	-0.698973	0.715148	35
-1.89935	2.45201	-0.710734	0.703461	35
-1.89935	2.4518	-0.716967	0.697107	35
-1.89936	2.45155	-0.72681	0.686838	35
-1.89935	2.45172	-0.730635	0.682768	35
-1.89939	2.45116	-0.736979	0.675916	35
-1.89942	2.45087	-0.748547	0.663082	35
-1.89953	2.45002	-0.755278	0.655405	35
-1.89954	2.44998	-0.764412	0.644729	35
-1.89955	2.44989	-0.770231	0.637765	35
-1.89973	2.44906	-0.782876	0.622178	35
-1.89976	2.44889	-0.791966	0.610565	35
-1.89982	2.44869	-0.797738	0.603004	35
-1.89991	2.4484	-0.80489	0.593424	35
-1.9	2.44812	-0.81264	0.582766	35
-1.89922	2.44836	-0.821542	0.570148	35
-1.89807	2.44924	-0.83066	0.556779	35
-1.89815	2.44905	-0.837162	0.546955	35
-1.89804	2.44928	-0.842609	0.538526	35
-1.89821	2.44893	-0.847183	0.5313	35
-1.89917	2.44698	-0.852062	0.523441	33
-1.90033	2.44475	-0.859198	0.511643	33
-1.90054	2.44438	0.86678	-0.49869	33
-1.90067	2.44373	0.877166	-0.480187	33
-1.90131	2.43921	0.888088	-0.459674	33
-1.90093	2.43973	0.896941	-0.442149	33
-1.90093	2.43973	0.90582	-0.423664	33
-1.90099	2.43967	0.919951	-0.392034	33
-1.90089	2.43975	0.933574	-0.358386	33
-1.90067	2.43995	0.944743	-0.327813	33
-1.9007	2.43992	0.956325	-0.292307	33
-1.90083	2.4401	0.967937	-0.251194	33
-1.90165	2.44368	0.976989	-0.213289	33
-1.90184	2.4436	0.983397	-0.181466	33
-1.90188	2.44358	0.9895	-0.144532	33
-1.90143	2.44371	0.99283	-0.119533	33
-1.90143	2.44371	0.995312	-0.0967175	33
-1.90223	2.4494	0.997593	-0.0693356	33
-1.90231	2.44939	0.998864	-0.0476438	33
-1.90206	2.44942	0.999641	-0.026802	33
-1.90615	2.44522	0.999964	-0.00848507	31
-1.9059	2.44522	0.999942	0.0108005	31
-1.90608	2.44522	0.99964	0.0268191	31
-1.9063	2.44523	0.998811	0.0487488	31
-1.90639	2.44525	0.997732	0.067305	31
-1.90614	2.44521	0.996219	0.0868812	31
-1.90349	2.44486	0.994217	0.107388	31
-1.90145	2.44457	0.991262	0.131908	31
-1.90141	2.44455	0.989081	0.147375	31
-1.90137	2.44454	0.985909	0.167283	31
-1.90125	2.4445	0.983287	0.182062	31
-1.90089	2.44352	0.978622	0.205666	31
-1.90028	2.44139	0.973929	0.226853	31
-1.90047	2.44148	0.967414	0.253199	31
-1.90014	2.44129	0.960211	0.279274	31
-1.90007	2.44124	0.950965	0.309297	31
-1.9	2.44119	0.939771	0.341805	31
-1.89955	2.43668	0.927232	0.374486	31
-1.89952	2.43665	0.911779	0.41068	31
-1.89938	2.43649	0.892605	0.45084	31
-1.89926	2.43631	0.870977	0.491323	32
-1.8992	2.4362	0.848394	0.529365	32
-1.89852	2.43487	0.820535	0.571596	32
-1.89584	2.42959	0.790501	0.612461	32
-1.89572	2.42905	0.758843	0.651273	32
-1.89568	2.42862	0.719671	0.694315	32
-1.89547	2.42452	0.6754	0.737452	32
-1.89525	2.42265	0.632208	0.774798	32
-1.89392	2.42768	0.579612	0.814893	32
-1.89357	2.43617	0.52394	0.851755	32
-1.88766	2.44966	0.468956	0.883222	31
-1.87708	2.46035	0.414217	0.910178	31
-1.85935	2.4743	0.345943	0.938255	31
-1.83739	2.49153	0.283422	0.958995	31
-1.80942	2.51043	0.236441	0.971646	31
-1.77591	2.52613	0.192977	0.981203	31
-1.73735	2.537	0.132953	0.991122	31
-1.7059	2.54458	0.0956762	0.995413	31
-1.65755	2.55006	0.0519379	0.99865	31
-1.61582	2.55333	0.021391	0.999771	31
-1.57008	2.55471	-0.0131872	0.999913	31
-1.52812	2.55311	-0.0344222	0.999407	31
-1.49431	2.55196	-0.0507419	0.998712	31
-1.46106	2.54988	-0.0676709	0.997708	31
-1.43606	2.54631	-0.0752436	0.997165	31
-1.39775	2.53306	-0.0848275	0.996396	31
-1.37445	2.52892	-0.0901303	0.99593	31
-1.34992	2.5262	-0.0968095	0.995303	31
-1.33027	2.52225	-0.102193	0.994765	31
-1.30723	2.5174	-0.104884	0.994484	31
-1.28837	2.51405	-0.106434	0.99432	32
-1.26762	2.51298	-0.109341	0.994004	32
-1.24644	2.5082	-0.112897	0.993607	32
-1.22718	2.50369	-0.118012	0.993012	32
-1.21184	2.49997	-0.118445	0.992961	32
-1.19663	2.49627	-0.120871	0.992668	32
-1.18302	2.49286	-0.123902	0.992294	32
-1.16876	2.48924	-0.124422	0.992229	32
-1.14837	2.48397	-0.127798	0.9918	32
-1.12282	2.47732	-0.126413	0.991978	32
-1.09809	2.47308	-0.125279	0.992122	33
-1.07208	2.46869	-0.125062	0.992149	33
-1.04708	2.4623	-0.12385	0.992301	33
-1.02411	2.45659	-0.115793	0.993273	33
-1.00553	2.45237	-0.103302	0.99465	33
-0.987441	2.44864	-0.100351	0.994952	33
-0.972376	2.44569	-0.0863621	0.996264	33
-0.958214	2.44352	-0.06156	0.998103	33
-0.945079	2.44202	-0.049623	0.998768	33
-0.93259	2.44092	-0.0354988	0.99937	33
-0.920504	2.44013	-0.0280849	0.999606	33
-0.908747	2.4396	-0.0100243	0.99995	33
-0.901284	2.43955	0.00803965	0.999968	33
-0.894845	2.4451	0.0125901	0.999921	33
-0.894845	2.4451	0.0128519	0.999917	33
-0.895015	2.4451	0.011892	0.999929	33
-0.895015	2.4451	0.0118048	0.99993	33
-0.895015	2.4451	0.0121538	0.999926	33
-0.895015	2.4451	0.0120665	0.999927	33
-0.895015	2.4451	0.0113685	0.999935	33
-0.895015	2.4451	0.0114557	0.999934	34
-0.894589	2.44605	0.0126112	0.99992	34
-0.894589	2.44605	0.0127857	0.999918	34
-0.894589	2.44605	0.0122622	0.999925	34
-0.894589	2.44605	0.0122622	0.999925	34
-0.894589	2.44605	0.0122622	0.999925	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	34
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	35
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	32
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	30
-0.894589	2.44605	0.012524	0.999922	28
-0.894589	2.44605	0.012524	0.999922	28
-0.894589	2.44605	0.012524	0.999922	28
-0.894589	2.44605	0.012524	0.999922	28
-0.894589	2.44605	0.012524	0.999922	28
-0.894589	2.44605	0.012524	0.999922	28
-0.891349	2.44613	0.0124367	0.999923	28
-0.877067	2.44648	0.0111278	0.999938	28
-0.8624	2.4468	0.00946983	0.999955	28
-0.845216	2.44706	0.00397217	0.999992	28
-0.820055	2.44704	-0.00588889	0.999983	28
-0.792126	2.44657	-0.00990302	0.999951	28
-0.756695	2.44582	-0.0126954	0.999919	28
-0.718284	2.44482	-0.0132189	0.999913	28
-0.677699	2.44375	-0.0130444	0.999915	28
-0.645427	2.4429	-0.0132189	0.999913	28
-0.596401	2.4416	-0.0129571	0.999916	28
-0.555474	2.44057	-0.0123463	0.999924	28
-0.514545	2.43961	-0.0106011	0.999944	28
-0.474509	2.43879	-0.00999029	0.99995	28
-0.445387	2.43822	-0.00885587	0.999961	27
-0.417756	2.43779	-0.00702333	0.999975	27
-0.389741	2.43739	-0.00737239	0.999973	27
-0.366416	2.43703	-0.00920492	0.999958	27
-0.354008	2.43679	-0.00990302	0.999951	27
-0.338915	2.43648	-0.0108629	0.999941	27
-0.318423	2.4385	-0.0123422	0.999924	27
-0.2957	2.43793	-0.0128658	0.999917	27
-0.265815	2.43715	-0.0133893	0.99991	27
-0.231454	2.43624	-0.0132148	0.999913	27
-0.206472	2.43559	-0.0127785	0.999918	26
-0.188993	2.43514	-0.0128658	0.999917	26
-0.167207	2.43461	-0.0112078	0.999937	26
-0.140304	2.43406	-0.00841543	0.999965	26
-0.114487	2.43422	-0.00594576	0.999982	26
-0.0869571	2.43543	-0.00133447	0.999999	26
-0.0678517	2.43543	0.00171986	0.999999	26
-0.0500684	2.43549	0.00180712	0.999998	26
-0.0313044	2.43559	0.00451237	0.99999	26
-0.013267	2.43584	0.012366	0.999924	26
0.000712553	2.43631	0.0233598	0.999727	27
0.0139991	2.43702	0.0312109	0.999513	27
0.0253584	2.4378	0.0397576	0.999209	27
0.0367069	2.43873	0.0422861	0.999106	27
0.0474556	2.43967	0.0458606	0.998948	27
0.0571849	2.44137	0.0628989	0.99802	27
0.0639988	2.44407	0.0853286	0.996353	27
0.0700725	2.44523	0.104006	0.994577	27
0.0758574	2.44652	0.119442	0.992841	27
0.0810203	2.44785	0.134936	0.990854	27
0.084754	2.4489	0.141159	0.989987	27
0.0882325	2.44992	0.143146	0.989702	27
0.089909	2.45042	0.143405	0.989664	27
0.0912605	2.45081	0.135368	0.990795	27
0.0921257	2.45104	0.121435	0.992599	27
0.0925401	2.45114	0.114936	0.993373	27
0.0935799	2.45138	0.103052	0.994676	27
0.0948623	2.452	0.0879282	0.996127	27
0.0958199	2.45248	0.0774449	0.996997	27
0.0969169	2.45264	0.0647363	0.997902	27
0.0978063	2.45274	0.0509715	0.9987	27
0.098783	2.45283	0.0394641	0.999221	27
0.100229	2.45294	0.0293473	0.999569	27
0.101677	2.45301	0.0161735	0.999869	27
0.10253	2.45303	0.00631308	0.99998	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00640034	0.99998	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00648761	0.999979	27
0.102573	2.45303	0.00648761	0.999979	27
0.103628	2.45151	0.00618022	0.999981	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	26
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	28
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.00538284	0.999986	27
0.106367	2.44756	0.0054701	0.999985	27
0.121676	2.44772	0.003463	0.999994	27
0.144236	2.44785	0.0032012	0.999995	27
0.154556	2.44791	0.00206674	0.999998	27
0.208204	2.44803	-0.00186025	0.999998	27
0.245646	2.44768	-0.00779429	0.99997	25
0.260399	2.44744	-0.00875419	0.999962	25
