time	PM_0	PM_1	PM_2	PM_3	PM_4	PM_5
1669433584.350545419	464	792	520	576	659	516
1669433585.350497349	463	794	518	576	659	518
1669433586.350537194	461	796	518	576	659	518
1669433587.350759101	460	1077	518	578	659	518
1669433588.350515165	460	1183	518	578	657	518
1669433589.351728699	458	1223	518	578	657	518
1669433590.350332057	458	1249	520	580	657	520
1669433591.350454210	457	1271	520	580	655	520
1669433592.351084775	457	1271	520	580	655	520
1669433593.350594642	457	1239	523	580	655	520
1669433594.350592367	457	1204	523	582	653	520
1669433595.350508388	455	1178	525	582	653	520
1669433596.350505308	455	1103	525	582	651	520
1669433597.350499768	455	872	527	582	651	520
1669433598.350645606	455	876	530	584	650	520
1669433599.350503607	455	880	530	584	650	520
1669433600.350495381	454	880	532	584	648	520
1669433601.350645637	454	880	535	586	648	520
1669433602.350367223	454	876	537	586	648	520
1669433603.350498934	454	870	540	586	646	520
1669433604.350527019	452	865	540	586	646	522
1669433605.350515920	452	855	542	588	646	522
1669433606.350481300	452	848	545	588	644	522
1669433607.350533573	452	840	545	590	644	522
1669433608.350529442	452	835	547	590	644	522
1669433609.350524553	452	829	550	592	642	522
1669433610.350516797	454	826	550	592	642	522
1669433611.350390237	454	824	552	594	642	524
1669433612.350291845	454	826	552	594	640	524
1669433613.350295893	454	1042	555	596	640	524
1669433614.350370594	455	1053	555	596	640	524
1669433615.350506890	455	1081	557	596	640	524
1669433616.353325478	457	1113	557	598	640	524
1669433617.353446397	457	1146	560	598	640	524
1669433618.350522207	458	1146	560	600	640	524
1669433619.350200799	460	1070	562	600	640	524
1669433620.350456315	461	857	564	600	640	524
1669433621.350389231	461	859	564	602	640	524
1669433622.350440618	463	861	564	602	640	524
1669433623.350510390	464	861	567	602	640	524
1669433624.350606706	466	859	567	604	640	524
1669433625.350552935	466	857	569	604	642	524
1669433626.350564343	467	854	569	604	642	524
1669433627.350611257	467	848	569	604	642	522
1669433628.350554592	469	840	572	604	642	522
1669433629.350385804	469	833	572	606	642	522
1669433630.350433010	469	827	574	606	642	520
1669433631.350508749	469	822	574	606	642	520
1669433632.350319949	469	816	577	606	642	518
1669433633.350500397	469	814	577	606	642	518
1669433634.350387055	469	813	577	606	642	518
1669433635.350329132	469	813	579	606	642	516
1669433636.350188954	469	814	579	606	642	516
1669433637.350380657	469	818	582	608	642	516
1669433638.350322091	469	822	582	608	642	516
1669433639.350472298	469	826	584	608	642	514
1669433640.350330969	469	829	584	608	642	514
1669433641.350390119	469	833	587	608	642	514
1669433642.350596481	469	839	587	608	642	514
1669433643.350476771	469	842	589	608	642	512
1669433644.350572450	469	848	589	608	642	512
1669433645.350528629	469	852	592	608	642	512
1669433646.350201608	467	854	594	608	642	512
1669433647.350542118	467	855	594	608	642	512
1669433648.350553404	467	857	597	611	640	512
1669433649.350512607	467	857	597	611	640	512
1669433650.350468249	466	857	599	611	640	510
1669433651.350510844	466	854	601	611	640	510
1669433652.350504306	466	848	601	611	640	510
1669433653.350511333	466	844	604	613	640	512
1669433654.350525592	466	839	604	613	640	512
1669433655.350517598	466	833	606	613	638	512
1669433656.350525765	466	829	606	613	638	512
1669433657.350612954	466	827	609	615	638	512
1669433658.350516416	466	824	609	615	636	512
1669433659.350514807	464	824	611	615	636	512
1669433660.350552386	464	824	611	617	636	512
1669433661.350560638	464	826	614	617	634	512
1669433662.350508471	464	1051	614	617	634	512
1669433663.350186901	463	1055	616	619	634	512
1669433664.350557713	463	1055	616	619	633	512
1669433665.350542958	461	842	619	619	633	512
1669433666.350511542	460	846	619	621	633	512
1669433667.350563001	458	850	621	621	631	512
1669433668.350506807	458	854	621	621	631	512
1669433669.350504011	457	857	624	621	631	512
1669433670.350502048	457	859	626	623	631	512
1669433671.350244311	457	861	626	623	631	510
1669433672.350504840	457	861	629	623	631	510
1669433673.350511428	457	861	629	623	631	510
1669433674.350506104	458	857	631	625	629	510
1669433675.350644652	458	854	631	625	629	510
1669433676.350560134	460	846	633	625	629	510
1669433677.350497316	460	840	633	625	629	510
1669433678.350464978	461	833	636	625	629	510
1669433679.350508521	463	826	636	625	629	510
1669433680.350388430	463	818	636	625	629	512
1669433681.350394004	464	811	636	625	629	512
1669433682.350475368	464	805	636	625	629	512
1669433683.350540157	464	799	638	625	629	514
1669433684.350527317	466	796	638	625	629	514
1669433685.350332982	466	792	638	625	629	514
1669433686.350472148	466	788	638	627	629	516
1669433687.350505373	467	786	638	627	629	516
1669433688.353474081	467	785	638	627	629	516
1669433689.350513701	469	781	638	625	631	516
1669433690.350538344	469	781	638	625	631	518
1669433691.350520791	470	779	636	625	631	518
1669433692.350508707	472	777	636	625	631	518
1669433693.351848248	472	775	636	625	631	518
1669433694.350574684	473	773	636	623	631	518
1669433695.350397360	475	773	636	623	631	518
1669433696.350394388	475	772	636	621	633	518
1669433697.350518615	476	770	636	621	633	518
1669433698.350472117	476	768	636	619	633	518
1669433699.350338800	478	766	636	619	633	518
1669433700.350379560	478	762	636	619	633	518
1669433701.350463027	479	757	636	617	633	518
1669433702.350599941	479	751	636	617	633	518
1669433703.350478827	481	745	636	617	634	516
1669433704.350532557	481	740	636	617	634	516
1669433705.350529463	482	734	636	615	634	516
1669433706.350516158	482	729	636	615	634	516
1669433707.350489373	484	725	633	615	634	514
1669433708.350530149	484	721	633	615	636	514
1669433709.350524932	485	719	633	615	636	514
1669433710.350532075	485	719	631	615	636	512
1669433711.350211062	487	719	631	615	636	512
1669433712.350548327	487	721	631	615	636	512
1669433713.350530983	487	725	629	615	636	512
1669433714.350492531	488	729	629	615	638	514
1669433715.350527201	488	732	629	615	638	514
1669433716.350539282	488	736	626	615	638	514
1669433717.350333495	490	740	626	615	638	514
1669433718.350446256	490	744	626	615	638	514
1669433719.350393944	491	745	624	615	640	516
1669433720.350551431	491	747	624	615	640	516
1669433721.350495176	493	747	624	615	640	516
1669433722.350455698	494	745	621	615	640	516
1669433723.350921048	496	744	621	615	640	516
1669433724.350332715	497	740	621	615	642	516
1669433725.351692839	499	736	621	615	642	516
1669433726.351718776	500	732	621	615	642	516
1669433727.351471559	502	729	621	615	642	518
1669433728.352112053	503	727	619	615	644	518
1669433729.351029865	505	723	619	615	644	518
1669433730.350549488	508	721	619	615	644	518
1669433731.350413166	508	721	619	615	646	518
1669433732.350495708	509	721	619	615	646	518
1669433733.350500822	511	721	619	615	646	518
1669433734.350487492	512	725	619	617	648	518
1669433735.350556086	512	965	619	617	648	520
1669433736.350469042	512	1025	619	617	648	520
1669433737.350588500	512	1057	619	617	650	520
1669433738.350589872	512	1098	619	619	650	520
1669433739.350538746	512	1154	619	619	651	522
1669433740.350243371	512	1213	619	619	651	522
1669433741.350523847	512	1251	619	619	651	522
1669433742.350512592	512	1251	619	621	653	522
1669433743.350515785	512	1185	619	621	653	524
1669433744.350562301	512	1107	619	621	655	524
1669433745.350407247	512	1023	619	623	655	526
1669433746.350414263	511	786	619	623	655	526
1669433747.350465886	511	785	619	623	657	528
1669433748.350551283	509	783	619	625	657	530
1669433749.350499568	509	781	619	625	659	530
1669433750.350512160	508	777	619	625	659	532
1669433751.350522830	506	772	619	625	659	534
1669433752.350512025	506	766	619	627	661	536
1669433753.350460265	505	762	619	627	661	536
1669433754.350538865	505	757	619	627	663	538
1669433755.350456277	503	755	619	629	663	540
1669433756.350234463	502	753	619	629	665	540
1669433757.350460440	502	755	619	629	665	542
1669433758.350502015	502	1036	619	631	665	542
1669433759.350379145	500	1228	621	631	667	545
1669433760.350431452	500	1416	621	633	667	545
1669433761.350521761	500	1566	621	633	667	545
1669433762.350173558	500	1681	621	635	668	545
1669433763.350355368	500	1771	621	635	668	545
1669433764.350517982	500	1771	621	637	668	547
1669433765.350512615	500	1765	621	639	668	547
1669433766.350511688	500	1676	621	639	670	547
1669433767.350523166	500	1515	621	641	670	547
1669433768.350460040	500	1329	621	641	670	549
1669433769.350533804	500	1129	621	643	672	549
1669433770.350376444	500	861	621	645	672	549
1669433771.350540700	500	863	621	645	672	549
1669433772.350233535	500	863	621	645	674	551
1669433773.350489614	500	861	621	647	674	549
1669433774.350539750	500	859	621	647	674	549
1669433775.350602614	500	855	621	649	676	549
1669433776.350593863	500	854	621	649	676	549
1669433777.350583366	499	852	621	649	676	547
1669433778.353521694	499	848	621	651	678	547
1669433779.353538147	499	846	621	651	678	545
1669433780.350519506	499	844	621	651	678	545
1669433781.350245377	499	842	621	653	678	545
1669433782.350518770	499	840	621	653	680	542
1669433783.350477751	499	842	621	655	680	542
1669433784.350178088	499	842	621	655	680	542
1669433785.350174760	499	842	621	657	682	542
1669433786.350341109	499	842	621	657	682	542
1669433787.350383986	499	844	621	657	682	540
1669433788.350326077	500	846	621	659	684	540
1669433789.350515800	500	850	621	659	684	540
1669433790.350514858	500	854	621	659	684	540
1669433791.350506289	502	855	621	661	685	538
1669433792.350436729	502	859	621	661	685	538
1669433793.350328103	502	865	621	661	685	538
1669433794.353319047	503	868	621	661	685	538
1669433795.350325514	503	872	621	663	687	536
1669433796.350546586	503	876	621	663	687	536
1669433797.350386089	503	880	621	663	687	536
1669433798.350524839	503	883	621	666	689	536
1669433799.350527968	503	887	624	666	689	536
1669433800.350328023	503	889	624	666	689	536
1669433801.350541092	503	889	624	668	691	536
1669433802.350524437	502	889	624	668	691	536
1669433803.350452623	502	889	624	668	691	536
1669433804.350524539	503	889	624	670	693	536
1669433805.350392400	503	891	624	670	693	536
1669433806.350530868	503	895	626	672	693	538
1669433807.350539038	503	1122	626	672	695	538
1669433808.350196521	505	1135	626	672	695	538
1669433809.350182349	505	1137	626	674	697	538
1669433810.350195019	505	1137	626	674	697	538
1669433811.350338132	505	1137	626	674	699	540
1669433812.350537359	506	1137	626	676	699	540
1669433813.351535256	505	1144	626	676	701	542
1669433814.350554893	505	1144	626	676	701	542
1669433815.350443782	505	941	626	678	702	542
1669433816.350395810	503	945	626	678	702	545
1669433817.350513451	503	947	626	680	704	545
1669433818.350821237	502	949	626	680	704	547
1669433819.350464865	502	949	626	682	704	547
1669433820.350320534	502	950	626	682	704	547
1669433821.350325755	500	950	626	684	704	549
1669433822.350135075	500	949	624	684	706	549
1669433823.350150260	500	945	624	686	706	549
1669433824.350271641	500	941	624	686	706	551
1669433825.350371600	500	936	624	688	706	551
1669433826.350152909	500	936	624	688	706	551
1669433827.350555857	500	932	624	688	706	553
1669433828.350543725	500	926	624	690	708	553
1669433829.350332516	500	919	624	690	708	553
1669433830.350493769	502	911	624	690	708	553
1669433831.350395759	503	906	624	692	708	553
1669433832.350435965	503	898	624	692	708	553
1669433833.350535674	505	891	626	692	708	553
1669433834.350530110	508	887	626	692	708	551
1669433835.350549935	509	883	626	694	710	551
1669433836.350832207	512	881	626	694	710	549
1669433837.351504635	675	881	626	694	710	547
1669433838.350515163	675	883	626	694	710	545
1669433839.350761913	521	885	626	696	710	542
1669433840.350838951	523	889	626	696	710	542
1669433841.350511865	525	893	626	696	710	540
1669433842.350596840	527	895	629	696	710	538
1669433843.350813727	528	898	629	698	710	536
1669433844.350332624	531	900	629	698	712	534
1669433845.350383896	533	902	629	698	712	532
1669433846.350518137	534	902	629	700	712	532
1669433847.350553257	536	900	629	700	712	530
1669433848.352026526	536	896	629	700	712	530
1669433849.350434093	537	889	629	700	712	530
1669433850.350557196	539	880	629	700	712	530
1669433851.350382557	539	868	629	700	712	530
1669433852.350657390	540	857	629	700	712	530
1669433853.350407087	540	846	629	700	712	530
1669433854.350530787	540	833	629	700	712	530
1669433855.351648532	540	824	631	700	712	530
1669433856.350687309	540	816	631	700	712	528
1669433857.350490679	540	811	631	700	712	528
1669433858.350905175	540	809	631	700	712	526
1669433859.350515984	540	807	631	700	712	526
1669433860.350478922	540	1012	631	700	712	526
1669433861.350512973	540	1012	633	700	712	524
1669433862.350502697	540	814	633	700	712	522
1669433863.350495585	540	818	636	702	712	522
1669433864.350499890	540	824	636	702	712	522
1669433865.350408370	542	1075	638	702	712	522
1669433866.350502765	542	1157	638	702	712	522
1669433867.350152626	542	1238	641	702	712	522
1669433868.350296208	543	1238	641	702	714	522
1669433869.350348112	543	1183	641	704	714	522
1669433870.350302507	543	1109	643	704	714	522
1669433871.350404105	543	1055	643	704	714	522
1669433872.350580779	545	868	646	704	716	522
1669433873.350495108	545	870	646	704	716	524
1669433874.350498112	545	868	648	704	716	524
1669433875.350419135	546	867	648	704	716	524
1669433876.350543879	546	865	651	706	718	524
1669433877.350494645	548	863	651	706	718	524
1669433878.350508690	549	861	651	706	718	524
1669433879.350501973	549	859	653	706	718	524
1669433880.350383457	551	857	653	706	718	524
1669433881.350503442	552	857	656	708	718	524
1669433882.350517223	554	857	656	708	718	524
1669433883.350535598	555	855	656	708	718	526
1669433884.350509677	557	855	658	710	718	526
1669433885.350489187	557	854	658	710	718	526
1669433886.350461468	557	854	661	710	718	528
1669433887.350442722	558	854	661	710	718	528
1669433888.350502892	558	852	661	712	716	530
1669433889.350501977	558	850	663	712	716	530
1669433890.350469287	558	848	663	712	716	530
1669433891.350312561	558	848	663	712	716	532
1669433892.350492780	558	846	666	712	716	532
1669433893.350450299	558	844	666	712	716	534
1669433894.350352984	558	844	666	712	714	534
1669433895.350429552	558	842	666	712	714	534
1669433896.350511264	560	839	668	714	712	534
1669433897.350502321	560	833	668	714	712	536
1669433898.350609176	560	827	668	714	712	536
1669433899.350379241	560	822	668	716	710	536
1669433900.350503676	561	816	668	716	710	536
1669433901.350376557	561	811	670	716	708	538
1669433902.350377946	563	807	670	718	708	538
1669433903.350275121	563	803	670	721	708	538
1669433904.350512091	564	799	670	721	706	538
1669433905.350367594	564	798	670	723	706	540
1669433906.350487879	566	799	673	723	706	540
1669433907.350579728	567	995	673	723	706	540
1669433908.350585222	569	1029	673	725	704	542
1669433909.350501136	570	1105	673	725	704	542
1669433910.350321864	570	1133	675	725	704	545
1669433911.350414271	572	1174	675	727	704	545
1669433912.350442278	573	1206	675	727	702	545
1669433913.350315659	575	1245	678	727	702	547
1669433914.350166878	575	1254	678	727	702	547
1669433915.350326763	576	1260	678	727	702	549
1669433916.350308508	578	1280	678	727	702	549
1669433917.350312740	579	1280	680	729	702	551
1669433918.350465475	579	1215	680	729	702	551
1669433919.350544490	581	1156	680	729	701	553
1669433920.350577844	582	1111	680	729	701	555
1669433921.350317297	582	887	680	729	701	555
1669433922.350169570	582	891	680	731	701	557
1669433923.350166446	582	895	683	731	701	559
1669433924.350182488	582	896	683	731	701	561
1669433925.350167082	582	898	683	731	701	563
1669433926.350173122	581	898	683	733	701	565
1669433927.350335785	579	898	683	733	701	567
1669433928.350502703	579	900	683	733	701	569
1669433929.350320017	579	900	683	733	701	571
1669433930.350497785	579	900	683	735	701	573
1669433931.350536058	579	902	683	735	699	575
1669433932.350574072	579	902	683	735	699	575
1669433933.350463743	581	904	683	735	699	577
1669433934.350381451	581	906	683	735	699	577
1669433935.350342608	582	908	683	735	699	579
1669433936.350318922	582	909	683	735	699	579
1669433937.350332444	582	911	683	735	699	581
1669433938.350506605	584	913	683	735	699	581
1669433939.350375313	584	913	685	735	701	581
1669433940.350175764	584	915	685	735	701	583
1669433941.350312139	584	915	685	735	701	583
1669433942.350382856	584	915	685	735	701	583
1669433943.350520541	584	915	685	733	701	583
1669433944.350318771	584	915	685	733	702	583
1669433945.350166808	584	913	688	733	702	583
1669433946.350175334	585	911	688	733	702	585
1669433947.350325763	585	909	688	733	704	585
1669433948.350386800	585	906	688	733	704	585
1669433949.350312235	585	902	688	733	706	585
1669433950.350379609	587	896	688	735	708	587
1669433951.350515209	587	893	688	735	708	587
1669433952.350502294	587	891	688	735	710	587
1669433953.353268378	587	887	688	735	710	587
1669433954.350182222	587	885	688	735	712	589
1669433955.350507174	587	881	685	735	712	589
1669433956.350312233	587	878	685	737	712	589
1669433957.350505179	587	874	685	737	714	589
1669433958.350501035	587	870	685	737	714	589
1669433959.350429540	587	867	685	737	716	589
1669433960.350566494	587	865	685	737	716	589
1669433961.350312703	587	863	685	739	716	589
1669433962.350170565	587	859	683	739	716	589
1669433963.350177867	587	857	683	739	718	591
1669433964.350177263	585	857	683	739	718	591
1669433965.350317088	585	857	683	739	718	591
1669433966.350498695	585	857	683	739	718	591
1669433967.350492455	585	859	683	739	718	591
1669433968.350501912	584	859	683	739	718	591
1669433969.350502240	584	859	680	739	718	591
1669433970.350505063	582	859	680	739	718	591
1669433971.350415963	582	859	680	739	719	591
1669433972.350495796	581	859	680	739	719	594
1669433973.350499585	581	859	680	739	719	594
1669433974.350496810	581	859	680	741	719	594
1669433975.350509679	581	861	680	741	719	594
1669433976.350544074	581	861	680	741	719	594
1669433977.350363863	581	861	678	741	719	594
1669433978.350516619	581	863	678	741	719	594
1669433979.350177106	581	865	678	741	719	594
1669433980.350500634	581	1083	678	741	721	594
1669433981.350499346	581	1083	678	743	721	596
1669433982.350509924	581	1068	678	743	721	596
1669433983.350502109	581	874	678	743	723	596
1669433984.350459207	581	878	678	743	723	596
1669433985.350448519	581	881	678	743	723	596
1669433986.350298612	581	1081	675	743	723	596
1669433987.350319606	579	1111	675	743	723	598
1669433988.350319793	579	1111	675	743	725	598
1669433989.350162778	579	1098	675	743	725	598
1669433990.350321132	579	906	675	743	725	598
1669433991.350170599	579	911	675	743	725	598
1669433992.350339900	578	915	675	743	725	598
1669433993.350187643	578	917	675	743	727	598
1669433994.350320310	576	919	675	743	727	598
1669433995.350316631	576	919	675	741	727	598
1669433996.350524888	575	919	675	741	729	596
1669433997.350169541	573	917	675	741	729	596
1669433998.350501965	572	913	675	741	729	596
1669433999.350303422	572	911	675	741	731	596
1669434000.350369658	570	906	675	741	731	594
1669434001.350443059	569	902	675	741	731	594
1669434002.350523177	567	898	675	741	733	594
1669434003.350535017	567	896	675	741	733	591
1669434004.350501018	566	893	673	741	733	591
1669434005.350415444	564	889	673	741	734	589
1669434006.350438479	564	887	673	741	734	589
1669434007.350322348	563	885	673	741	736	589
1669434008.350411811	561	885	673	741	736	589
1669434009.350502902	560	883	673	741	736	587
1669434010.350495884	558	1087	673	741	738	587
1669434011.350465613	557	1087	673	741	738	587
1669434012.350574775	555	885	673	741	738	585
1669434013.350581401	554	885	673	739	740	585
1669434014.350580029	552	887	673	739	740	585
1669434015.350578585	551	889	673	739	740	585
1669434016.350454179	549	889	673	737	740	585
1669434017.350363584	549	891	673	737	742	583
1669434018.350534508	548	891	673	737	742	583
1669434019.350618635	546	889	673	735	742	583
1669434020.350544151	545	887	673	735	744	583
1669434021.350440571	545	883	675	735	744	583
1669434022.350423651	543	880	675	733	744	581
1669434023.350513973	542	876	675	733	746	581
1669434024.350368589	540	870	675	733	746	581
1669434025.350496308	540	867	678	733	746	581
1669434026.350449399	539	863	678	733	748	581
1669434027.350372195	539	861	678	733	748	581
1669434028.350544256	539	859	678	733	750	581
1669434029.350513944	537	857	678	731	750	583
1669434030.350514430	537	857	678	731	750	583
1669434031.350320433	537	857	678	731	750	583
1669434032.350502691	537	857	678	731	751	583
1669434033.350371293	537	861	678	731	751	585
1669434034.350521334	537	865	678	731	751	585
1669434035.350304454	537	870	678	731	751	585
1669434036.350500088	537	1131	678	731	751	585
1669434037.350504062	537	1178	678	731	751	587
1669434038.350499055	537	1187	678	731	751	587
1669434039.350513086	537	1187	678	729	750	587
1669434040.350326372	537	1182	678	729	750	587
1669434041.350464548	537	1133	678	729	750	587
1669434042.350506349	537	904	675	729	750	587
1669434043.350391361	537	906	675	727	748	587
1669434044.350413247	537	906	675	727	748	587
1669434045.350537062	537	904	675	727	748	587
1669434046.350580980	537	904	675	727	748	589
1669434047.350557908	537	906	675	725	748	589
1669434048.350333229	537	908	675	725	746	589
1669434049.350499412	537	909	673	725	746	591
1669434050.353271823	539	913	673	725	746	591
1669434051.350513030	539	1154	673	725	746	591
1669434052.350318322	539	1217	673	725	746	594
1669434053.350376761	539	1256	673	725	744	594
1669434054.350316271	539	1310	673	725	744	596
1669434055.350321437	539	1310	673	725	744	596
1669434056.350381741	539	1290	673	725	744	598
1669434057.350394570	539	1232	673	727	744	598
1669434058.350483099	537	1230	673	727	744	600
1669434059.350517267	537	1230	673	727	744	600
1669434060.350623644	537	1230	673	727	744	602
1669434061.350794213	537	1217	673	727	744	602
1669434062.350526743	536	1213	673	727	744	604
1669434063.350490323	536	988	673	727	746	604
1669434064.350431942	536	990	673	727	746	604
1669434065.350479637	534	990	673	727	746	606
1669434066.352017004	534	990	673	727	746	606
1669434067.350504626	534	988	673	727	746	606
1669434068.350380260	533	986	673	727	748	606
1669434069.350358794	533	982	673	727	748	606
1669434070.350511642	533	978	673	729	748	606
1669434071.350320559	533	975	675	729	748	606
1669434072.350421354	533	971	675	729	748	606
1669434073.350540747	533	967	675	729	748	606
1669434074.350491362	534	964	675	731	748	604
1669434075.350531518	534	960	678	731	748	604
1669434076.350497707	534	956	678	731	750	604
1669434077.350162841	534	954	678	731	750	604
1669434078.350496300	534	954	680	731	750	604
1669434079.350563809	534	954	680	733	750	604
1669434080.350510109	534	1159	680	733	750	604
1669434081.350507430	534	1211	683	733	750	604
1669434082.350592582	534	1265	683	733	750	602
1669434083.350533779	534	1288	685	733	751	602
1669434084.350454971	536	1292	685	733	751	602
1669434085.350332459	536	1292	685	733	751	602
1669434086.350426200	536	1292	688	733	751	602
1669434087.350549244	537	1200	688	733	751	602
1669434088.350536032	539	977	690	733	751	604
1669434089.350532602	539	977	690	733	751	604
1669434090.350525178	540	977	693	733	751	604
1669434091.350168256	542	975	693	735	751	604
1669434092.350420234	543	971	693	735	751	604
1669434093.350586280	545	967	695	735	751	604
1669434094.350586302	545	964	695	735	751	606
1669434095.350504563	545	958	698	735	751	606
1669434096.350532087	546	954	698	733	751	606
1669434097.350313205	546	949	700	733	751	608
1669434098.350179628	546	943	700	733	751	608
1669434099.350170463	545	939	703	733	751	608
1669434100.350313548	545	934	703	733	751	608
1669434101.350489682	545	928	705	731	751	608
1669434102.350489908	545	926	705	731	751	610
1669434103.350485801	545	924	707	731	751	610
1669434104.350534978	545	924	707	731	751	610
1669434105.350313575	545	924	710	731	751	610
1669434106.350409888	543	924	710	731	751	610
1669434107.350597243	543	926	712	729	751	610
1669434108.350575852	543	928	712	729	751	610
1669434109.350233577	543	930	712	729	753	612
1669434110.350503639	543	934	715	731	753	612
1669434111.350523341	542	937	715	731	753	612
1669434112.350545557	542	941	715	731	753	612
1669434113.350489308	540	943	717	731	753	612
1669434114.350486067	540	947	717	731	753	612
1669434115.350306009	540	949	717	731	753	612
1669434116.350499745	539	950	717	731	753	612
1669434117.350523784	539	952	717	731	753	612
1669434118.350497048	539	954	720	731	753	612
1669434119.350406438	537	956	720	733	753	612
1669434120.350313377	537	956	720	733	753	612
1669434121.350498292	536	958	722	733	753	610
1669434122.350581501	536	956	722	735	753	610
1669434123.350583196	534	952	725	735	753	610
1669434124.350338662	534	949	725	735	753	608
1669434125.350453132	533	943	725	735	751	608
1669434126.350493260	533	937	727	737	751	608
1669434127.350163961	533	932	727	737	751	608
1669434128.350166112	531	924	730	737	751	608
1669434129.350298310	531	919	730	737	751	608
1669434130.350541975	530	913	730	737	751	608
1669434131.350581185	528	908	732	737	751	608
1669434132.350570094	528	906	732	739	751	608
1669434133.350301842	527	904	735	739	753	608
1669434134.350357079	527	902	735	739	753	608
1669434135.350525160	525	900	735	739	753	608
1669434136.350488102	525	898	737	739	753	608
1669434137.350517120	525	895	737	739	753	608
1669434138.350541544	525	891	737	739	753	608
1669434139.350552567	524	887	739	739	753	606
1669434140.350181757	524	881	739	737	753	606
1669434141.350584196	524	876	739	737	753	606
1669434142.350449482	524	868	742	737	753	606
1669434143.350497196	524	861	742	737	753	604
1669434144.350326918	524	854	742	735	753	604
1669434145.350357327	523	846	744	735	753	604
1669434146.350387609	523	839	744	735	755	602
1669434147.350472167	523	831	747	733	755	602
1669434148.350467591	523	824	747	733	755	602
1669434149.350382823	523	816	747	733	755	602
1669434150.350450578	523	809	747	731	755	600
1669434151.350326422	523	801	749	731	755	600
1669434152.350334035	523	796	749	731	755	600
1669434153.350333895	523	788	749	729	757	598
1669434154.350323808	524	783	752	729	757	598
1669434155.350513997	524	779	752	727	757	598
1669434156.350364589	525	775	752	727	757	598
1669434157.350496985	525	772	752	725	757	598
1669434158.350306371	527	770	752	723	757	598
1669434159.350539270	527	768	754	723	757	596
1669434160.350585192	528	766	754	721	757	596
1669434161.350443527	530	764	754	718	757	596
1669434162.350647484	530	762	754	716	759	596
1669434163.351844326	531	760	754	716	759	596
1669434164.350498714	531	758	754	714	759	596
1669434165.350323482	531	757	757	712	759	596
1669434166.350451485	533	753	757	710	759	596
1669434167.350312457	533	749	757	708	761	596
1669434168.350178189	533	744	757	706	761	596
1669434169.350313874	534	738	757	704	761	596
1669434170.350409914	534	731	757	704	761	596
1669434171.350471478	534	721	757	702	763	596
1669434172.350329057	536	714	757	700	763	596
1669434173.350149621	536	704	757	698	763	596
1669434174.350139839	536	697	757	696	763	596
1669434175.350165857	536	697	757	696	763	594
1669434176.350171877	536	690	757	694	763	594
1669434177.350313173	536	682	757	692	763	594
1669434178.350464222	536	676	754	690	765	594
1669434179.350324447	536	673	754	688	765	594
1669434180.350508254	536	669	754	688	765	591
1669434181.350497512	534	667	754	686	765	591
1669434182.350406923	534	665	754	684	765	591
1669434183.350379342	534	665	754	682	765	589
1669434184.350168559	533	663	752	680	765	587
1669434185.350336446	533	663	752	678	765	587
1669434186.350387655	533	663	752	678	765	585
1669434187.350466696	534	663	752	676	765	583
1669434188.350510558	534	663	752	674	765	583
1669434189.350528402	536	663	749	672	765	581
1669434190.350593178	536	663	749	672	765	579
1669434191.353342799	537	663	749	670	765	577
1669434192.350318603	537	662	749	670	765	575
1669434193.350504312	539	660	747	668	765	573
1669434194.350456423	539	656	747	668	765	573
1669434195.350418332	539	652	747	666	763	571
1669434196.350636504	539	647	747	666	763	569
1669434197.350529528	540	641	747	663	763	567
1669434198.350312041	540	635	744	661	763	565
1669434199.350354021	540	630	744	661	763	565
1669434200.350356937	540	622	744	659	761	563
1669434201.350459690	540	619	744	657	761	561
1669434202.350497062	540	613	742	655	761	561
1669434203.350517163	540	609	742	653	761	559
1669434204.350374314	542	607	742	651	759	557
1669434205.350326933	542	604	739	651	759	557
1669434206.350496301	542	602	739	649	759	555
1669434207.350497508	542	600	739	647	759	553
1669434208.350498197	542	598	739	645	757	553
1669434209.350511936	542	598	737	643	757	551
1669434210.350375378	542	596	737	641	757	551
1669434211.350499189	540	594	737	639	757	551
1669434212.350501898	540	594	737	637	757	549
1669434213.350413936	540	593	737	635	755	549
1669434214.350499670	540	593	737	633	755	549
1669434215.350450344	540	591	735	631	755	549
1669434216.352981968	539	591	735	629	755	547
1669434217.350456622	539	591	735	629	755	547
1669434218.350409753	539	591	735	627	755	547
1669434219.350312024	537	589	735	625	755	545
1669434220.350312443	537	589	735	623	755	545
1669434221.350376132	537	589	735	621	755	542
1669434222.350411004	536	589	735	619	753	542
1669434223.350498369	536	589	735	617	753	540
1669434224.350603830	534	587	735	617	753	540
1669434225.350507165	534	587	735	615	753	538
1669434226.350510162	533	585	735	613	753	538
1669434227.350490981	531	583	735	611	753	536
1669434228.350401168	531	583	735	611	753	534
1669434229.350319025	530	581	735	608	753	534
1669434230.350382160	528	580	735	606	751	532
1669434231.350373547	527	578	735	606	751	530
1669434232.350375089	525	578	732	604	751	528
1669434233.350646653	525	576	732	602	751	528
1669434234.350327656	524	576	732	602	750	526
1669434235.350442698	523	576	730	600	750	524
1669434236.350516101	521	574	730	598	750	522
1669434237.350428061	520	574	730	598	750	520
1669434238.350174543	518	574	727	596	750	520
1669434239.350173051	518	574	727	596	748	518
