time	PM_0	PM_1	PM_2	PM_3	PM_4	PM_5
1669439831.499512436	493	604	774	782	746	589
1669439832.499521311	493	604	774	782	746	589
1669439833.499555221	493	604	774	782	746	589
1669439834.499445138	494	604	776	782	746	589
1669439835.499561455	494	604	776	782	748	589
1669439836.499700272	494	604	776	782	748	591
1669439837.499630671	496	604	776	782	748	591
1669439838.499563362	496	606	776	782	748	591
1669439839.499460289	496	606	779	782	748	591
1669439840.499407122	496	606	779	782	750	591
1669439841.499551000	496	606	779	782	750	594
1669439842.499403439	496	607	779	782	750	594
1669439843.499659717	496	607	779	782	750	594
1669439844.499561157	496	607	779	782	750	594
1669439845.499628263	496	609	781	782	750	594
1669439846.499578515	496	609	781	784	751	596
1669439847.499481439	496	609	781	784	751	596
1669439848.499647515	496	609	781	784	751	596
1669439849.499469261	496	611	781	784	751	596
1669439850.499645921	496	611	784	784	751	596
1669439851.499528608	494	611	784	784	751	598
1669439852.499660514	494	611	784	786	751	598
1669439853.499642939	494	611	784	786	753	598
1669439854.499663983	494	611	784	786	753	598
1669439855.499544434	494	611	784	786	753	600
1669439856.499480226	494	611	784	788	753	600
1669439857.499678189	494	613	786	788	753	600
1669439858.499662863	494	613	786	788	753	600
1669439859.499586458	494	613	786	788	753	602
1669439860.499689536	494	613	786	788	753	602
1669439861.499658884	494	613	786	790	753	602
1669439862.499648791	496	615	786	790	755	602
1669439863.499657539	496	615	786	790	755	602
1669439864.499641002	496	617	786	790	755	604
1669439865.499650746	496	617	789	790	755	604
1669439866.499668298	496	617	789	790	755	604
1669439867.499611465	496	617	789	790	755	604
1669439868.499523148	496	619	789	790	757	604
1669439869.499469465	496	619	789	790	757	606
1669439870.499616610	496	619	789	790	757	606
1669439871.499666269	497	619	789	790	757	606
1669439872.499644672	497	619	791	788	759	608
1669439873.499684645	497	619	791	788	759	608
1669439874.499666488	497	619	791	788	759	608
1669439875.499593324	497	619	791	788	759	608
1669439876.501070597	499	619	794	788	761	610
1669439877.501013330	499	619	794	786	761	610
1669439878.499684663	499	619	794	786	761	610
1669439879.500743201	499	619	794	786	761	612
1669439880.499467815	500	619	794	786	761	612
1669439881.499525819	500	621	794	784	761	612
1669439882.500557968	500	621	796	784	761	612
1669439883.499585739	500	621	796	784	761	614
1669439884.500475391	500	621	796	784	761	614
1669439885.500073768	500	621	794	782	761	614
1669439886.499563138	502	622	794	782	761	616
1669439887.499638771	502	622	794	782	761	616
1669439888.499595802	502	622	794	782	761	616
1669439889.499546142	502	624	794	782	761	618
1669439890.499266725	502	624	794	782	761	618
1669439891.499648625	502	624	794	782	761	618
1669439892.499638899	502	624	794	782	761	618
1669439893.499655846	503	626	794	782	761	620
1669439894.499646737	503	626	794	782	761	620
1669439895.499648886	503	628	794	782	761	620
1669439896.499650072	503	630	794	782	761	620
1669439897.499531863	503	630	794	782	761	620
1669439898.499483410	505	630	794	782	761	620
1669439899.499323107	505	630	794	782	761	620
1669439900.499332334	505	632	794	782	761	620
1669439901.499521908	506	632	796	782	761	622
1669439902.499523223	506	632	796	782	761	622
1669439903.499701688	508	632	796	780	763	622
1669439904.499704655	508	632	796	780	763	622
1669439905.499672598	509	632	796	780	763	622
1669439906.499681923	509	630	796	780	763	624
1669439907.499657680	511	630	799	780	763	624
1669439908.499651221	511	632	799	780	763	624
1669439909.499659097	512	632	799	780	763	624
1669439910.499658363	512	632	799	780	763	626
1669439911.499640972	514	632	799	780	763	626
1669439912.499649379	514	632	799	780	765	626
1669439913.499649512	515	632	799	780	765	626
1669439914.499577667	515	634	801	782	765	626
1669439915.499689926	517	634	801	782	765	626
1669439916.499653527	517	634	801	782	765	626
1669439917.499650216	517	635	801	782	767	626
1669439918.499647533	518	635	801	784	767	626
1669439919.499647503	518	635	801	784	767	626
1669439920.499610900	518	635	801	786	767	626
1669439921.499614735	518	637	801	786	767	628
1669439922.499459680	520	637	801	788	767	628
1669439923.499525947	520	637	801	788	767	628
1669439924.499644997	520	637	801	788	767	628
1669439925.499450209	520	637	801	788	767	628
1669439926.499466232	520	637	801	790	768	628
1669439927.499511070	520	639	801	790	768	628
1669439928.499600766	520	639	801	790	768	628
1669439929.499604486	521	639	801	790	768	628
1669439930.499684191	521	639	801	790	768	628
1669439931.499634982	521	639	804	792	768	628
1669439932.499476714	523	639	804	792	770	630
1669439933.499655924	523	639	804	792	770	630
1669439934.499610580	523	639	804	792	770	630
1669439935.499656275	524	639	804	792	770	630
1669439936.499648438	524	637	804	792	770	630
1669439937.499696461	524	637	806	792	770	630
1669439938.499687819	525	637	806	792	770	630
1669439939.499640672	525	637	806	792	772	630
1669439940.499650492	527	637	806	792	772	632
1669439941.499465330	527	637	806	792	772	632
1669439942.499570744	527	637	806	792	772	632
1669439943.499655199	528	637	808	792	772	632
1669439944.499663616	528	637	808	792	772	632
1669439945.499531172	528	637	808	790	772	632
1669439946.499325487	528	639	808	790	774	632
1669439947.499479198	528	639	808	790	774	632
1669439948.499523330	528	639	808	790	774	632
1669439949.499651720	528	639	811	788	774	632
1669439950.499707032	528	641	811	788	774	632
1669439951.499652805	528	641	811	788	774	634
1669439952.499700984	528	641	811	788	774	634
1669439953.499643488	528	643	811	788	774	634
1669439954.499657043	528	643	811	788	774	634
1669439955.499641660	528	643	811	788	776	634
1669439956.499641695	528	643	811	790	776	634
1669439957.499597524	528	643	811	790	776	634
1669439958.499594098	528	643	811	790	776	634
1669439959.499500731	528	643	811	790	776	634
1669439960.499639407	528	643	811	792	778	634
1669439961.499503574	528	643	811	792	778	634
1669439962.499600096	528	643	811	792	778	634
1669439963.499606138	528	643	811	794	780	634
1669439964.499523228	528	645	813	794	780	634
1669439965.499564274	528	645	813	794	780	634
1669439966.499647007	528	647	813	794	780	634
1669439967.499640405	528	647	813	794	780	634
1669439968.499640955	528	648	813	796	780	634
1669439969.499455267	528	648	813	796	782	634
1669439970.499601913	528	650	813	796	782	636
1669439971.499328369	528	650	813	798	782	636
1669439972.499329838	528	652	813	798	782	636
1669439973.499322534	528	652	813	798	784	636
1669439974.499323708	528	654	813	800	784	636
1669439975.499330366	528	656	813	800	784	636
1669439976.499329378	528	656	816	800	784	636
1669439977.499327035	528	658	816	802	785	636
1669439978.499402565	528	658	816	802	785	636
1669439979.499331058	528	660	816	802	785	636
1669439980.499334051	528	660	816	804	785	636
1669439981.499397038	528	660	816	804	787	636
1669439982.499465208	528	660	818	804	787	636
1669439983.499325395	528	660	818	804	787	636
1669439984.499565621	528	658	818	804	787	636
1669439985.499654804	530	658	818	804	789	636
1669439986.499613979	530	658	818	804	789	636
1669439987.499525907	530	658	821	802	789	636
1669439988.499327111	530	656	821	802	789	638
1669439989.499686283	530	656	821	802	789	638
1669439990.499645482	530	656	821	802	791	638
1669439991.499650586	530	654	821	802	791	638
1669439992.499644052	530	654	821	802	791	638
1669439993.499460053	530	654	821	802	791	640
1669439994.499635793	530	654	818	800	791	640
1669439995.499631169	530	654	818	800	793	640
1669439996.499635893	530	654	816	800	793	640
1669439997.499401702	531	652	816	798	793	640
1669439998.499741736	531	652	816	798	793	642
1669439999.499570574	531	652	813	798	793	642
1669440000.499655192	531	650	811	796	795	642
1669440001.499663830	531	650	811	794	795	642
1669440002.499429553	531	650	808	794	795	642
1669440003.499695234	531	650	806	792	795	642
1669440004.499580790	531	648	806	792	795	642
1669440005.499675414	531	648	804	790	795	642
1669440006.499666330	531	647	801	790	795	642
1669440007.499584651	533	647	801	788	795	642
1669440008.499660864	533	647	799	786	795	645
1669440009.499579554	533	645	796	784	797	645
1669440010.499631914	533	645	796	784	797	645
1669440011.499658674	533	645	794	782	797	645
1669440012.499540543	534	643	791	780	797	645
1669440013.499666363	534	643	791	778	797	645
1669440014.499329097	534	643	789	778	797	645
1669440015.499339114	534	643	789	776	797	645
1669440016.499330136	534	641	786	773	797	645
1669440017.499484163	536	641	784	773	797	645
1669440018.499484069	536	641	784	771	797	645
1669440019.499341075	536	641	781	771	797	645
1669440020.499673209	536	641	779	769	797	645
1669440021.499552008	537	639	779	767	797	645
1669440022.499624874	537	639	776	767	797	645
1669440023.501345239	537	639	774	765	797	645
1669440024.499851418	537	637	772	765	797	645
1669440025.501296527	537	637	772	763	799	647
1669440026.499666114	539	637	769	763	799	647
1669440027.499338983	539	637	767	761	799	647
1669440028.499326911	539	635	767	761	799	647
1669440029.499327104	539	635	764	759	799	647
1669440030.500265341	539	635	762	759	799	649
1669440031.499467646	539	635	762	757	799	649
1669440032.499417335	540	634	759	757	799	649
1669440033.499516325	540	634	757	755	799	649
1669440034.499298188	540	634	757	755	797	649
1669440035.499565633	542	632	754	755	797	651
1669440036.499480310	542	632	752	753	797	651
1669440037.499529386	542	630	752	753	797	651
1669440038.499639053	543	630	749	753	797	653
1669440039.499611671	543	628	749	751	797	653
1669440040.499659982	545	628	747	751	797	653
1669440041.499649646	545	626	744	749	797	653
1669440042.499326862	546	624	744	749	797	655
1669440043.499328310	546	624	742	747	797	655
1669440044.499469332	548	622	742	747	795	655
1669440045.499619542	548	622	739	745	795	657
1669440046.499327970	549	621	739	743	795	657
1669440047.499330524	549	621	737	743	795	657
1669440048.499326491	551	621	735	741	795	657
1669440049.499468667	551	621	735	739	793	659
1669440050.499581530	552	619	732	739	793	659
1669440051.499656399	552	619	732	737	793	659
1669440052.499659656	554	617	730	737	793	659
1669440053.499481474	554	617	727	735	791	661
1669440054.499657984	555	615	727	733	791	661
1669440055.499563393	555	615	725	733	791	661
1669440056.499653020	557	613	722	731	791	661
1669440057.499731785	557	613	722	731	791	661
1669440058.499732634	558	611	720	729	791	661
1669440059.499655084	558	609	717	727	791	661
1669440060.499464025	558	609	717	727	789	661
1669440061.499478553	560	607	715	725	789	661
1669440062.499327113	560	606	715	723	789	661
1669440063.499316518	561	604	712	723	789	663
1669440064.499323793	561	604	710	721	789	663
1669440065.499328132	561	602	710	718	789	663
1669440066.499344000	563	600	707	718	789	663
1669440067.499337056	563	598	707	716	789	663
1669440068.499326895	563	598	705	714	787	663
1669440069.499328207	564	596	703	714	787	663
1669440070.499328630	564	596	700	712	787	663
1669440071.499328569	564	596	700	710	787	663
1669440072.499526712	566	596	698	710	785	663
1669440073.499474413	566	596	695	708	785	663
1669440074.499475246	566	596	693	706	785	663
1669440075.499332883	567	596	690	706	784	663
1669440076.499480465	567	596	690	706	784	663
1669440077.499466653	567	596	688	704	782	661
1669440078.499328621	567	596	685	704	782	661
1669440079.499329141	567	596	685	704	780	661
1669440080.499327312	569	598	683	704	780	661
1669440081.499320770	569	598	680	704	778	661
1669440082.499319714	569	598	680	702	778	661
1669440083.499328488	569	598	680	702	776	659
1669440084.499344027	569	600	680	702	776	659
1669440085.499325721	570	600	678	702	774	659
1669440086.499325319	570	600	678	702	774	659
1669440087.499323301	570	600	678	702	772	657
1669440088.499329392	572	600	678	702	772	657
1669440089.499326384	572	602	678	704	770	657
1669440090.499342898	572	602	678	704	770	657
1669440091.499463027	572	602	678	704	768	657
1669440092.499606380	572	602	675	704	767	657
1669440093.499570640	573	602	675	704	767	655
1669440094.499614817	573	602	675	704	765	655
1669440095.499464769	573	602	675	704	765	655
1669440096.499467086	573	602	678	702	763	655
1669440097.499533532	573	602	678	702	763	655
1669440098.499644618	573	604	678	702	761	655
1669440099.499468743	573	604	675	702	761	653
1669440100.499468330	575	604	675	702	759	653
1669440101.499526561	575	604	675	702	759	653
1669440102.499711811	575	604	675	702	759	653
1669440103.499704966	575	604	675	702	757	653
1669440104.499336958	575	604	675	702	757	653
1669440105.499703292	575	604	675	702	755	653
1669440106.499596512	575	604	675	702	755	651
1669440107.499611922	575	604	675	702	753	651
1669440108.499469421	575	604	675	702	753	651
1669440109.499472200	575	604	675	700	751	651
1669440110.499655568	575	604	675	700	750	651
1669440111.499635712	575	604	673	700	750	651
1669440112.499627985	575	604	673	700	748	649
1669440113.499565088	575	606	673	700	748	649
1669440114.499519656	575	606	673	700	746	649
1669440115.499322653	575	606	673	700	744	647
1669440116.499526796	575	606	673	698	744	647
1669440117.499455786	575	606	673	698	742	647
1669440118.499522404	575	606	673	698	742	645
1669440119.499323240	575	606	670	698	740	645
1669440120.499329376	575	606	670	698	740	645
1669440121.499326588	575	606	670	696	738	642
1669440122.499324260	575	606	670	696	738	642
1669440123.499323862	575	606	668	696	736	640
1669440124.499335587	575	606	668	696	736	640
1669440125.499325066	575	606	668	694	734	640
1669440126.499349100	575	606	666	694	734	638
1669440127.499320404	575	606	666	694	734	638
1669440128.499339931	575	606	666	694	733	636
1669440129.499343088	573	607	666	692	733	636
1669440130.499558704	573	607	663	692	731	634
1669440131.499688690	573	607	663	692	731	634
1669440132.499699433	573	607	663	690	729	632
1669440133.499468482	573	607	661	690	729	632
1669440134.499622805	573	607	661	688	727	630
1669440135.499651024	573	609	661	688	727	630
1669440136.499329152	573	609	658	688	725	628
1669440137.499330008	573	609	658	688	723	628
1669440138.499468938	573	609	658	686	723	626
1669440139.499518011	573	609	656	686	721	626
1669440140.499518695	573	607	656	686	721	624
1669440141.499525199	573	607	656	686	719	624
1669440142.499565866	573	607	656	684	719	624
1669440143.499649138	573	607	653	684	718	622
1669440144.499640235	573	607	653	684	716	622
1669440145.499527249	573	607	653	684	716	622
1669440146.499559404	572	607	651	684	714	620
1669440147.499642170	572	607	651	684	712	620
1669440148.499484456	572	607	651	682	712	618
1669440149.499661386	572	607	648	682	710	618
1669440150.499598035	572	607	648	682	708	618
1669440151.499478789	572	606	648	682	708	616
1669440152.499328103	572	606	648	680	706	616
1669440153.499472980	572	606	648	680	706	614
1669440154.499334812	572	606	646	680	704	614
1669440155.499466496	572	606	646	680	702	614
1669440156.499328037	572	606	646	678	702	612
1669440157.499334182	572	606	646	678	701	612
1669440158.499333482	572	606	646	678	701	610
1669440159.499340899	572	606	646	678	699	610
1669440160.499339846	572	604	643	676	699	610
1669440161.499336881	572	604	643	676	697	608
1669440162.499327659	570	604	643	676	697	608
1669440163.499329310	570	604	643	676	695	608
1669440164.499326302	570	604	643	674	695	606
1669440165.499521073	570	604	641	674	695	606
1669440166.499520673	570	602	641	674	693	606
1669440167.499532393	569	602	641	674	693	606
1669440168.499329451	569	602	641	674	691	604
1669440169.499599270	569	600	641	672	691	604
1669440170.499461570	569	600	641	672	689	604
1669440171.499328137	567	600	638	672	689	604
1669440172.499341497	567	600	638	670	689	602
1669440173.499686633	566	598	638	670	687	602
1669440174.499529452	566	598	638	670	687	602
1669440175.499398510	566	598	638	668	687	602
1669440176.499662468	564	596	636	668	687	600
1669440177.499522019	564	596	636	668	685	600
1669440178.499332012	563	596	636	666	685	600
1669440179.499482910	563	596	633	666	685	600
1669440180.499334529	563	596	633	666	684	598
1669440181.499336171	561	594	633	666	684	598
1669440182.499330982	561	594	631	663	684	598
1669440183.499479888	561	594	631	663	684	596
1669440184.499478190	561	594	631	661	682	596
1669440185.499501477	560	594	631	661	682	596
1669440186.499514648	560	594	629	661	682	594
1669440187.499542042	560	593	629	659	680	594
1669440188.499667682	560	593	629	659	680	594
1669440189.499544290	558	593	629	659	680	591
1669440190.499470954	558	593	626	657	678	591
1669440191.498988252	558	593	626	657	678	591
