x	y	z	w	concentration
-1.84781	3.46657	0.99956	0.0296492	44
-1.84781	3.46657	0.99956	0.0296492	44
-1.84781	3.46657	0.99956	0.0296492	44
-1.84781	3.46657	0.99956	0.0296492	44
-1.84781	3.46657	0.99956	0.0296492	44
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	46
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	45
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.99956	0.0296492	42
-1.84781	3.46657	0.999578	0.0290386	42
-1.8479	3.46657	0.999751	0.0223214	42
-1.84769	3.46656	0.999853	0.0171736	42
-1.8473	3.46655	0.999952	0.00984395	41
-1.84683	3.46655	0.999995	-0.00307133	41
-1.84713	3.46654	0.999929	-0.011885	41
-1.8473	3.46654	0.999791	-0.0204359	41
-1.84705	3.46655	0.999366	-0.0356142	41
-1.84692	3.46656	0.998993	-0.0448569	41
-1.84705	3.46655	0.998771	-0.049564	41
-1.84722	3.46654	0.997943	-0.0641138	41
-1.8473	3.46652	0.996499	-0.0836078	41
-1.84747	3.46649	0.995445	-0.0953415	41
-1.84739	3.46651	0.994271	-0.106888	39
-1.84755	3.46647	0.991658	-0.128899	39
-1.84726	3.46655	0.988832	-0.149034	39
-1.84743	3.4665	0.985509	-0.169624	39
-1.84739	3.46651	0.981657	-0.190654	39
-1.8475	3.46646	0.975165	-0.22148	39
-1.8516	3.46435	0.968882	-0.247523	39
-1.85872	3.46032	0.963579	-0.267423	39
-1.86182	3.45766	0.953578	-0.301147	39
-1.86186	3.45719	0.941346	-0.337443	39
-1.8675	3.45244	0.936206	-0.351453	37
-1.87647	3.44406	0.921041	-0.389465	37
-1.88412	3.43574	0.910025	-0.414553	37
-1.88881	3.43021	0.900803	-0.434228	37
-1.89646	3.42263	0.88937	-0.457189	37
-1.9101	3.40332	0.881156	-0.472825	37
-1.91999	3.38763	0.866262	-0.499589	37
-1.93428	3.36198	-0.859837	0.510569	37
-1.94697	3.33263	-0.856301	0.516478	37
-1.96464	3.29732	-0.838611	0.544731	37
-1.97983	3.25973	-0.812935	0.582354	37
-1.99029	3.21952	-0.791706	0.610903	37
-1.99747	3.17874	-0.768398	0.639973	37
-2.00419	3.13806	-0.753738	0.657175	37
-2.00858	3.10019	-0.734562	0.678542	37
-2.01042	3.06357	-0.712702	0.701467	37
-2.01298	3.03583	-0.697084	0.716989	37
-2.01196	3.00878	-0.689621	0.72417	37
-2.01067	2.98331	-0.687596	0.726093	37
-2.00914	2.95867	-0.678674	0.73444	37
-2.00688	2.93773	-0.671958	0.740589	41
-2.00118	2.90029	-0.667731	0.744403	41
-1.99885	2.88072	-0.656943	0.75394	41
-1.9961	2.86285	-0.645353	0.763884	41
-1.98884	2.84902	-0.643203	0.765695	41
-1.98638	2.83635	-0.64003	0.76835	41
-1.98326	2.8201	-0.631746	0.775175	41
-1.97963	2.80287	-0.629172	0.777266	41
-1.97672	2.78919	-0.629172	0.777266	41
-1.97391	2.77605	-0.628765	0.777595	41
-1.96999	2.75766	-0.629172	0.777266	44
-1.96436	2.7313	-0.627611	0.778527	44
-1.95282	2.7072	-0.625203	0.780462	44
-1.94616	2.68186	-0.623798	0.781586	44
-1.94029	2.65647	-0.61908	0.785328	44
-1.93403	2.63087	-0.615992	0.787753	44
-1.92891	2.61039	-0.613376	0.789791	44
-1.92394	2.59159	-0.605766	0.795643	44
-1.91931	2.57522	-0.59887	0.800846	44
-1.91496	2.56063	-0.596771	0.802411	44
-1.91092	2.54711	-0.597681	0.801734	44
-1.90699	2.5339	-0.598031	0.801473	44
-1.90315	2.52098	-0.598031	0.801473	44
-1.89936	2.50828	-0.597191	0.802099	44
-1.896	2.49704	-0.597191	0.802099	44
-1.891	2.49147	-0.5895	0.807769	44
-1.88335	2.49078	-0.578869	0.815421	44
-1.88213	2.48732	-0.577943	0.816077	44
-1.88156	2.48567	-0.584122	0.811666	44
-1.88112	2.48433	-0.593784	0.804624	44
-1.8808	2.48323	-0.606835	0.794828	46
-1.8806	2.48248	-0.612783	0.790251	46
-1.8802	2.48087	-0.62082	0.783953	46
-1.87987	2.47941	-0.633057	0.774105	46
-1.8796	2.47799	-0.643403	0.765528	46
-1.87942	2.4769	-0.654688	0.755899	46
-1.87919	2.47516	-0.663287	0.748365	46
-1.87905	2.47393	-0.673929	0.738796	46
-1.87894	2.47249	-0.684305	0.729195	46
-1.87889	2.47155	-0.695925	0.718114	46
-1.87888	2.47095	-0.70229	0.711891	46
-1.87887	2.47083	-0.704275	0.709927	46
-1.87887	2.47083	-0.704337	0.709866	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87887	2.47083	-0.704399	0.709804	46
-1.87895	2.47235	-0.705229	0.708979	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	46
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	45
-1.87901	2.47346	-0.705838	0.708373	44
-1.87901	2.47346	-0.705838	0.708373	44
-1.87901	2.47346	-0.705776	0.708435	44
-1.879	2.47291	-0.705591	0.708619	44
-1.87896	2.46903	-0.700751	0.713406	44
-1.87875	2.46071	-0.694185	0.719797	44
-1.87846	2.45364	-0.689269	0.724505	44
-1.8782	2.44921	-0.68075	0.732516	44
-1.87814	2.44841	-0.668706	0.743527	44
-1.8781	2.44807	-0.666823	0.745216	44
-1.87799	2.44709	-0.662781	0.748813	45
-1.87796	2.44684	-0.661277	0.750142	45
-1.87772	2.44498	-0.659901	0.751353	45
-1.87746	2.44303	-0.6578	0.753193	45
-1.87709	2.44046	-0.649147	0.760663	45
-1.87672	2.43823	-0.641882	0.766803	45
-1.87641	2.43655	-0.633074	0.774091	45
-1.87624	2.43576	-0.622683	0.782474	45
-1.87625	2.4358	-0.607824	0.794072	45
-1.87617	2.43551	-0.594925	0.803781	45
-1.87484	2.43137	-0.58251	0.812823	45
-1.87274	2.42556	-0.561467	0.827499	45
-1.87074	2.42085	-0.536671	0.843792	45
-1.8687	2.41677	-0.507723	0.86152	45
-1.86634	2.41271	-0.4837	0.875234	45
-1.86422	2.40956	-0.447639	0.894214	45
-1.85957	2.40379	-0.409004	0.912532	45
-1.85934	2.39502	-0.376979	0.926222	45
-1.85037	2.38688	-0.34295	0.939354	45
-1.83429	2.37437	-0.298569	0.954388	45
-1.81136	2.35974	-0.252098	0.967702	45
-1.78577	2.34637	-0.21979	0.975547	45
-1.75463	2.32899	-0.176736	0.984258	45
-1.7183	2.3164	-0.138348	0.990384	45
-1.68003	2.30632	-0.113329	0.993558	45
-1.64197	2.29599	-0.0845175	0.996422	45
-1.60095	2.29002	-0.0530903	0.99859	45
-1.55973	2.28661	-0.0209996	0.999779	45
-1.52425	2.28819	0.0038121	0.999993	45
-1.48734	2.28934	0.0314704	0.999505	45
-1.45105	2.29999	0.0570889	0.998369	40
-1.41505	2.30618	0.0761047	0.9971	40
-1.38424	2.31145	0.0946243	0.995513	40
-1.35853	2.3146	0.107535	0.994201	40
-1.34023	2.31859	0.117325	0.993094	40
-1.32006	2.32371	0.131266	0.991347	40
-1.29579	2.33035	0.134034	0.990977	40
-1.27169	2.33336	0.142728	0.989762	40
-1.25272	2.33822	0.153225	0.988191	40
-1.2397	2.34246	0.160379	0.987056	40
-1.22802	2.34639	0.163048	0.986618	42
-1.21694	2.34941	0.166269	0.98608	42
-1.20657	2.35076	0.167552	0.985863	42
-1.19603	2.35446	0.168413	0.985717	42
-1.18123	2.35967	0.168929	0.985628	42
-1.15851	2.36772	0.169875	0.985466	42
-1.13007	2.37784	0.170735	0.985317	42
-1.10056	2.38842	0.172282	0.985048	42
-1.07604	2.39735	0.177266	0.984163	42
-1.05403	2.40571	0.183875	0.98295	42
-1.03599	2.41273	0.184475	0.982837	43
-1.02017	2.41888	0.184389	0.982853	43
-1.00693	2.42403	0.184561	0.982821	43
-0.994815	2.42875	0.184818	0.982773	43
-0.98358	2.43315	0.184878	0.982762	43
-0.971688	2.43804	0.182427	0.983219	43
-0.960222	2.44244	0.182084	0.983283	43
-0.948675	2.44687	0.181654	0.983362	43
-0.93804	2.45094	0.181998	0.983299	43
-0.927127	2.45512	0.181569	0.983378	43
-0.917484	2.45879	0.179938	0.983678	43
-0.910534	2.46139	0.173066	0.98491	50
-0.908445	2.46214	0.163001	0.986626	50
-0.907715	2.46237	0.15473	0.987957	50
-0.906617	2.46272	0.142303	0.989823	50
-0.905838	2.46294	0.135649	0.990757	50
-0.904809	2.46322	0.12544	0.992101	50
-0.903482	2.46354	0.105329	0.994437	50
-0.902312	2.46378	0.0947363	0.995502	50
-0.903161	2.46327	0.0794582	0.996838	50
-0.902655	2.46335	0.06501	0.997885	51
-0.902316	2.46339	0.0527268	0.998609	51
-0.901636	2.46345	0.0338952	0.999425	51
-0.900657	2.4635	0.0165349	0.999863	51
-0.899633	2.46352	0.000129591	1	51
-0.899591	2.46352	-0.00213934	0.999998	51
-0.899591	2.46352	-0.00240113	0.999997	51
-0.899591	2.46352	-0.00205207	0.999998	51
-0.899591	2.46352	-0.00213934	0.999998	51
-0.899952	2.46401	-0.00247126	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	50
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	51
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	52
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.900021	2.4641	-0.0025349	0.999997	53
-0.890042	2.46405	-0.00323303	0.999995	53
-0.870895	2.46389	-0.00480381	0.999988	53
-0.844882	2.46364	-0.00480381	0.999988	52
-0.812898	2.46337	-0.00244763	0.999997	52
-0.77537	2.46322	-0.00192404	0.999998	52
-0.736008	2.46308	-0.00183677	0.999998	52
-0.695665	2.46294	-0.0014877	0.999999	52
-0.65481	2.46282	-0.0012259	0.999999	52
-0.614339	2.46271	-0.0014877	0.999999	52
-0.573826	2.46256	-0.00244763	0.999997	52
-0.532801	2.46238	-0.0022731	0.999997	52
-0.497192	2.46221	-0.00262217	0.999997	52
-0.465378	2.46204	-0.00297123	0.999996	47
-0.435782	2.46187	-0.0027967	0.999996	47
-0.407509	2.46171	-0.0027967	0.999996	47
-0.380685	2.46155	-0.00349483	0.999994	47
-0.355311	2.46138	-0.00340756	0.999994	47
-0.334713	2.46124	-0.00288396	0.999996	47
-0.316293	2.45808	-0.00227269	0.999997	47
-0.293648	2.45798	-0.0017491	0.999998	47
-0.270662	2.4579	-0.00157456	0.999999	47
-0.254798	2.45786	-0.000876431	1	47
-0.24226	2.45786	0.000694365	1	32
-0.226993	2.45787	0.000607098	1	32
-0.212919	2.45788	0.000781631	1	32
-0.20068	2.45791	0.00156703	0.999999	32
-0.183538	2.45562	0.0020843	0.999998	32
-0.165062	2.45494	0.00207196	0.999998	32
-0.141095	2.45504	0.00224649	0.999997	32
-0.116574	2.45518	0.00329368	0.999995	32
-0.0915411	2.45532	0.00250829	0.999997	32
-0.0665509	2.45545	0.00224649	0.999997	32
-0.0434369	2.45554	0.00137383	0.999999	30
-0.0245448	2.45559	0.00163563	0.999999	30
-0.00757194	2.45569	0.00329368	0.999995	30
0.00607448	2.45578	0.00486447	0.999988	30
0.0175876	2.45595	0.00914041	0.999958	30
0.028843	2.45621	0.018128	0.999836	30
0.0391124	2.45662	0.020571	0.999788	30
0.0502317	2.45712	0.0285971	0.999591	30
0.0612068	2.45789	0.0440329	0.99903	30
0.0742486	2.45221	0.051961	0.998649	30
0.0859651	2.45305	0.0532847	0.998579	30
0.0900781	2.4535	0.0562473	0.998417	30
0.0900358	2.45349	0.0555503	0.998456	30
0.0902477	2.45351	0.0567701	0.998387	30
0.0894001	2.45342	0.0551146	0.99848	30
0.0890186	2.45338	0.0545918	0.998509	30
0.0892307	2.4534	0.0482298	0.998836	30
0.0894856	2.45342	0.0409067	0.999163	30
0.0896131	2.45343	0.0367211	0.999326	30
0.0897408	2.45344	0.0266905	0.999644	30
0.0896556	2.45344	0.0257309	0.999669	30
0.0896556	2.45344	0.0257309	0.999669	30
0.0896556	2.45344	0.0263416	0.999653	30
0.0896556	2.45344	0.0263416	0.999653	30
0.0896556	2.45344	0.0263416	0.999653	30
0.0896556	2.45344	0.0263416	0.999653	30
0.0896556	2.45344	0.0262544	0.999655	30
0.0896556	2.45344	0.0262544	0.999655	30
0.0896556	2.45344	0.0261671	0.999658	30
0.0896556	2.45344	0.0261671	0.999658	30
0.0896982	2.45344	0.0261671	0.999658	30
0.0896982	2.45344	0.0265161	0.999648	30
0.0896982	2.45344	0.0266905	0.999644	30
0.0896982	2.45344	0.0265161	0.999648	30
0.0896982	2.45344	0.0265161	0.999648	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	30
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0264288	0.999651	31
0.0896982	2.45344	0.0265161	0.999648	31
0.0931052	2.45362	0.0265161	0.999648	31
0.100473	2.45401	0.0259054	0.999664	31
0.120449	2.455	0.0239862	0.999712	31
0.137106	2.45577	0.0200601	0.999799	31
0.155814	2.45649	0.0185769	0.999827	31
0.188674	2.45762	0.0164828	0.999864	31
0.222944	2.45873	0.015174	0.999885	31
0.25257	2.45961	0.0149994	0.999888	31
0.260669	2.45985	0.0148249	0.99989	31
0.342226	2.46184	0.00775682	0.99997	31
0.382992	2.46238	0.00522614	0.999986	31
0.382992	2.46238	0.00522614	0.999986	31
0.458558	2.4629	0.00208457	0.999998	31
0.492803	2.46302	0.000775577	1	31
0.492803	2.46302	0.000775577	1	31
0.553618	2.4632	0.000505972	1	31
0.57724	2.46341	-0.00194916	0.999998	31
0.57724	2.46341	-0.00194916	0.999998	31
0.617113	2.46317	-0.00273456	0.999996	30
0.633276	2.46305	-0.00447988	0.99999	30
0.636303	2.46303	-0.00456714	0.99999	30
0.660099	2.46288	-0.00290909	0.999996	30
0.670078	2.46282	-0.00308362	0.999995	30
0.674769	2.46279	-0.00325816	0.999995	30
0.700201	2.46009	-0.0118579	0.99993	30
0.711244	2.45983	-0.012207	0.999925	30
0.71555	2.45973	-0.0133413	0.999911	30
0.734009	2.45924	-0.012905	0.999917	30
0.749357	2.45885	-0.0115089	0.999934	30
0.755539	2.45871	-0.0108981	0.999941	30
0.784661	2.45818	-0.0045278	0.99999	30
0.801548	2.45815	0.00489694	0.999988	30
0.81029	2.45825	0.00777668	0.99997	30
0.827176	2.45853	0.00725309	0.999974	30
0.853955	2.45887	0.00533327	0.999986	30
0.853955	2.45887	0.00533327	0.999986	30
0.900267	2.45928	0.00472241	0.999989	30
0.921078	2.45946	0.00367522	0.999993	30
0.937283	2.45958	0.00411155	0.999992	31
0.962417	2.46131	0.00143667	0.999999	31
0.97487	2.46133	-4.68564e-05	1	31
0.989924	2.46131	-0.00161765	0.999999	31
1.00263	2.46127	-0.00144312	0.999999	31
1.01564	2.46121	-0.00493376	0.999988	31
1.02788	2.46105	-0.00781349	0.999969	31
1.03999	2.46087	-0.00702812	0.999975	31
1.0521	2.4607	-0.00659179	0.999978	31
1.06378	2.46054	-0.00676632	0.999977	31
1.07291	2.46043	-0.00379931	0.999993	30
1.07935	2.46043	0.00763252	0.999971	30
1.0819	2.4605	0.0230767	0.999734	30
1.08203	2.4605	0.0242981	0.999705	30
1.08208	2.46051	0.0244726	0.999701	30
1.08208	2.46051	0.0243853	0.999703	30
1.08412	2.46171	0.0239649	0.999713	30
1.09116	2.46577	0.0241386	0.999709	30
1.09116	2.46577	0.0250982	0.999685	30
1.09116	2.46577	0.025011	0.999687	30
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	29
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
1.09116	2.46577	0.0251855	0.999683	30
